date,open,high,low,close,volume
1997-05-22,53.5972,53.6567,53.0810,53.3590,907600
1997-05-23,53.5972,54.1331,53.4582,53.8552,644400
1997-05-27,53.5972,54.3316,53.5277,54.0736,1531000
1997-05-28,54.0736,54.2820,53.6865,54.0636,716700
1997-05-29,54.0537,54.1530,53.6766,53.7460,1282700
1997-05-30,52.8627,54.3515,52.8031,54.0934,2143300
1997-06-02,54.2125,54.3118,53.8155,53.8552,1479100
1997-06-03,53.6170,54.2721,53.5773,53.6766,1562100
1997-06-04,53.6964,53.8354,53.4086,53.6170,1063100
1997-06-05,53.7361,54.1927,53.6269,53.8155,1180800
1997-06-06,53.7361,54.9073,53.7361,54.8676,1511100
1997-06-09,54.9073,55.1852,54.8477,55.1455,1823400
1997-06-10,55.1653,55.5227,54.9470,55.3142,1217500
1997-06-11,55.2646,55.5227,55.1554,55.4433,1673800
1997-06-12,55.8205,56.5351,55.6219,56.5152,4273300
1997-06-13,56.5748,57.1703,56.4755,56.9916,2132900
1997-06-16,57.0115,57.1703,56.8328,57.0115,800400
1997-06-17,56.8130,57.3191,56.4954,56.9321,2048100
1997-06-18,56.6145,56.9321,56.5152,56.7336,1971900
1997-06-19,56.9221,57.4879,56.7733,57.3191,2029900
1997-06-20,57.3538,57.6129,57.0748,57.1246,1396900
1997-06-23,57.0150,57.3339,55.6997,55.7396,3991500
1997-06-24,56.2777,57.3140,56.1183,57.1545,4895100
1997-06-25,57.0648,57.5531,56.0784,56.7560,4708900
1997-06-26,56.6563,57.1545,55.9190,56.4770,2569900
1997-06-27,56.7360,57.2143,56.5567,56.6962,2617900
1997-06-30,56.6962,57.0549,56.0386,56.3176,2384900
1997-07-01,56.4371,57.1147,56.3674,56.9752,1749000
1997-07-02,57.1147,57.9118,56.8954,57.9118,1961800
1997-07-03,58.5894,58.7687,58.3303,58.7090,2539100
1997-07-07,58.9082,58.9880,57.9716,58.1111,1158600
1997-07-08,58.1908,58.7887,58.1510,58.7189,3396500
1997-07-09,58.8684,58.9082,57.4136,58.0712,5390300
1997-07-10,58.1111,58.5694,57.7025,58.3303,2072200
1997-07-11,58.4100,58.7887,58.2705,58.5296,2258900
1997-07-14,58.5993,58.8684,58.1709,58.7090,3186400
1997-07-15,58.8684,59.1573,58.3303,59.0078,2983100
1997-07-16,59.3865,60.0043,59.2370,59.7851,2621300
1997-07-17,59.7054,59.8249,59.1673,59.4861,1794800
1997-07-18,59.3168,59.4463,58.0712,58.2207,3961900
1997-07-21,58.2107,58.4100,57.8321,58.2307,3810300
1997-07-22,58.4698,59.8149,58.4300,59.7751,4243400
1997-07-23,59.9047,60.2534,59.6456,59.7253,3204300
1997-07-24,59.9047,60.1139,59.1075,60.0043,4152700
1997-07-25,60.3032,60.4627,59.7054,59.9644,2364800
1997-07-28,60.1039,60.3032,59.6257,59.9246,2794700
1997-07-29,59.7054,60.2434,59.5758,60.1238,2737100
1997-07-30,60.2634,60.9808,60.2035,60.8413,4839800
1997-07-31,60.8413,61.2398,60.6021,60.7815,2138700
1997-08-01,60.9011,61.0405,59.8249,60.5424,7077700
1997-08-04,60.4427,60.9309,60.2035,60.7018,2339500
1997-08-05,60.6420,61.0206,60.5224,60.7416,1466700
1997-08-06,60.8612,61.5587,60.6221,61.2398,2478200
1997-08-07,61.5388,61.6185,60.6619,60.7815,3641900
1997-08-08,60.1438,60.4228,58.9281,59.5459,7113100
1997-08-11,59.7851,60.1238,59.0677,59.9844,6355900
1997-08-12,60.0840,60.2932,58.9680,59.0278,6132500
1997-08-13,59.7452,59.8448,58.3303,58.8484,6982300
1997-08-14,59.3666,59.5061,58.4897,59.0677,3462700
1997-08-15,58.7488,58.7488,57.1545,57.2542,4907100
1997-08-18,57.6328,58.5296,56.9752,58.5296,5638900
1997-08-19,58.8086,59.2470,58.3701,59.2071,3802800
1997-08-20,59.2670,60.1438,59.0577,60.1039,3564600
1997-08-21,60.0242,60.1039,58.7289,59.0477,5392600
1997-08-22,58.0314,59.1374,57.7524,59.0278,8087800
1997-08-25,59.1673,59.5658,58.5694,58.8086,3888000
1997-08-26,58.6691,59.0278,57.8421,57.9417,4290000
1997-08-27,58.0314,58.6491,57.6527,58.2904,5484300
1997-08-28,58.1510,58.6292,57.3937,57.4036,4287900
1997-08-29,57.4734,58.1011,57.2143,57.6328,2652300
1997-09-02,57.8321,59.5359,57.7723,59.5061,7294000
1997-09-03,59.4961,59.9445,59.1474,59.1872,2812500
1997-09-04,59.3467,59.7651,59.1474,59.5658,2473700
1997-09-05,59.9246,60.2235,59.0477,59.3965,3663300
1997-09-08,59.7651,59.9445,59.5061,59.6555,803500
1997-09-09,59.4463,60.1238,59.2470,59.6854,1885200
1997-09-10,59.3865,59.6257,58.4499,58.4499,3623700
1997-09-11,58.5296,58.6093,57.5531,58.1510,7055900
1997-09-12,58.6691,59.2868,57.9915,59.0876,6708000
1997-09-15,59.0876,59.5061,58.7887,58.9880,2060500
1997-09-16,59.5061,60.7615,59.3267,60.4627,6979000
1997-09-17,60.8214,60.9011,60.2634,60.4627,2220000
1997-09-18,60.5822,61.4591,60.5623,60.7217,5045400
1997-09-19,60.5840,61.0340,60.4240,60.8240,1566400
1997-09-22,61.1241,61.5741,60.9440,61.1641,3259000
1997-09-23,61.1641,61.2541,60.6441,60.8841,1872800
1997-09-24,61.0441,61.5141,60.3440,60.3840,2793100
1997-09-25,60.3240,60.6441,59.9240,59.9640,6327800
1997-09-26,60.4440,60.6841,60.2840,60.4640,3995800
1997-09-29,60.4841,61.1641,60.2640,61.0441,2065000
1997-09-30,60.8041,61.2441,60.4040,60.4040,4137600
1997-10-01,60.9641,61.3241,60.6640,61.2041,3567500
1997-10-02,61.1441,61.5641,61.0041,61.5441,2577500
1997-10-03,62.3841,62.5642,61.0241,61.8541,6499900
1997-10-06,62.2842,62.4741,62.0241,62.2641,2272100
1997-10-07,62.4241,63.0442,62.2142,62.8442,1832800
1997-10-08,62.9542,62.9642,61.9141,62.4042,4439400
1997-10-09,61.9441,62.4741,61.5841,62.1841,3607600
1997-10-10,61.6441,62.0741,61.6041,62.0042,2858100
1997-10-13,62.3041,62.4341,61.9041,62.0641,1760300
1997-10-14,62.3841,62.4042,61.5641,62.0842,2235700
1997-10-15,61.6441,62.1242,61.6241,61.9441,2601700
1997-10-16,62.2842,62.4042,60.8041,60.9641,9488100
1997-10-17,60.8141,61.0441,59.5240,60.3440,8151300
1997-10-20,60.7040,61.2841,60.2640,61.2041,3636400
1997-10-21,61.5841,62.4042,61.4641,62.3941,5225400
1997-10-22,62.3041,62.3342,61.7841,61.9841,4485200
1997-10-23,60.7641,61.2841,60.3440,60.7641,8054100
1997-10-24,61.5441,61.5441,59.9540,60.1640,6778700
1997-10-27,59.5340,60.1240,55.5837,55.8037,10840700
1997-10-28,54.0036,59.4440,54.0036,59.0239,19548000
1997-10-29,59.2040,60.0040,58.4239,58.8639,10134400
1997-10-30,58.0039,59.2440,57.4438,57.5639,9772900
1997-10-31,58.7639,59.2040,57.8839,58.9239,7072700
1997-11-03,59.6440,60.4040,59.4440,60.1640,5548500
1997-11-04,60.0840,60.4440,59.7040,60.1640,3455700
1997-11-05,60.2840,60.9840,60.0640,60.3640,4774900
1997-11-06,60.1840,60.3840,59.8440,60.1340,3679800
1997-11-07,59.1240,59.6840,58.5239,59.4840,10606800
1997-11-10,59.9240,60.0640,58.8839,59.1240,4347900
1997-11-11,59.3240,59.5640,58.9039,59.1439,3212400
1997-11-12,58.6439,59.3439,57.8439,57.9239,6775300
1997-11-13,58.5439,58.9839,57.6638,58.7639,8589600
1997-11-14,59.0840,59.7740,58.6339,59.5640,5827900
1997-11-17,60.4040,61.0041,60.1840,60.6640,5149900
1997-11-18,60.6841,60.8640,60.0940,60.2840,3433600
1997-11-19,59.9640,60.8441,59.3640,60.5840,4387900
1997-11-20,61.0041,61.7841,60.9840,61.5041,4822700
1997-11-21,61.8441,61.9641,61.2241,61.9241,5436500
1997-11-24,61.4441,61.6641,60.5641,60.8041,4337200
1997-11-25,61.2041,61.3241,60.5840,60.9641,4525000
1997-11-26,61.3641,61.4341,61.0041,61.1441,2681100
1997-11-28,61.2841,61.6041,61.1841,61.2041,1564700
1997-12-01,61.5841,62.7842,61.4641,62.7842,4850900
1997-12-02,62.5242,62.7142,62.2442,62.4042,1974900
1997-12-03,62.4842,63.0642,62.0042,62.5842,3302500
1997-12-04,63.0442,63.1842,62.3242,62.5242,2872500
1997-12-05,62.3242,63.3642,62.1642,63.3242,3458800
1997-12-08,63.3442,63.3642,62.8842,63.1442,2289200
1997-12-09,62.8642,63.1042,62.4842,62.7642,1703000
1997-12-10,62.4442,62.6242,61.7441,62.2241,3558400
1997-12-11,61.6441,61.8241,61.0041,61.1641,5072800
1997-12-12,61.7241,61.7641,60.7440,61.2841,4478400
1997-12-15,61.6041,62.1541,61.3641,61.9041,4674700
1997-12-16,62.2241,62.6042,62.0042,62.2842,2885800
1997-12-17,62.6242,62.6442,61.8941,61.9641,2236300
1997-12-18,62.0442,62.0442,60.9440,61.3641,4658300
1997-12-19,60.7466,61.6101,59.3610,60.9072,8556000
1997-12-22,61.3290,61.6302,60.7667,61.2989,5136800
1997-12-23,61.3290,61.4495,60.1040,60.2044,4436500
1997-12-24,60.6864,60.6864,59.9233,60.0237,2019200
1997-12-26,60.4856,60.4856,60.0237,60.2646,941800
1997-12-29,60.7868,61.5097,60.6864,61.4495,2080000
1997-12-30,61.6503,62.4937,61.5900,62.4134,3616000
1997-12-31,62.2527,62.7347,62.1323,62.3732,4359500
1998-01-02,62.5339,62.7547,62.0318,62.6945,2360900
1998-01-05,62.8752,63.2568,62.1925,62.8351,4191800
1998-01-06,62.4937,62.5138,61.8109,61.8310,3154900
1998-01-07,61.7507,62.1523,61.1884,61.9916,4424200
1998-01-08,61.8913,61.8913,61.2888,61.4495,3831000
1998-01-09,61.2085,61.3692,59.0597,59.3208,10258800
1998-01-12,58.5577,60.5257,58.4171,60.4052,12097900
1998-01-13,60.8069,61.2888,60.5458,61.2487,5224900
1998-01-14,61.4896,61.6703,60.8671,61.5298,3770400
1998-01-15,61.3692,61.5298,60.9274,61.0177,2875400
1998-01-16,61.8511,62.1323,61.4695,61.8913,4374800
1998-01-20,62.1323,62.9857,62.0118,62.8954,5091700
1998-01-21,62.4736,62.7749,61.7908,62.2929,4699400
1998-01-22,61.7908,62.2527,61.6101,61.7406,4543400
1998-01-23,62.0118,62.1925,61.0478,61.6503,6350300
1998-01-26,61.9314,62.1623,61.3089,61.6101,4362900
1998-01-27,61.5700,62.6544,61.4695,62.2326,7044200
1998-01-28,62.5941,63.0459,62.4536,62.7949,4268600
1998-01-29,62.8752,63.9798,62.6945,63.1363,8007700
1998-01-30,63.4777,63.5982,62.9757,63.1765,3649100
1998-02-02,64.2006,64.5822,64.1002,64.2207,5756300
1998-02-03,64.2609,64.7830,64.0801,64.7027,2759600
1998-02-04,64.4416,65.0039,64.2207,64.6224,3374000
1998-02-05,65.1043,65.2850,64.2809,64.5822,5076200
1998-02-06,64.9035,65.3051,64.7027,65.3051,5701200
1998-02-09,65.3653,65.3855,64.7227,65.0842,2322200
1998-02-10,65.1846,65.8473,65.0240,65.7068,3660400
1998-02-11,65.6063,65.7670,65.3553,65.6465,4073200
1998-02-12,65.3653,66.1486,64.8232,65.9276,5024700
1998-02-13,65.6666,65.8774,65.4658,65.5461,2101300
1998-02-17,66.0682,66.2489,65.6465,65.8674,3055500
1998-02-18,65.7469,66.4999,65.7268,66.4699,3007400
1998-02-19,66.3494,66.4497,66.0281,66.1184,3387800
1998-02-20,66.2891,66.6506,65.7871,66.6104,3707000
1998-02-23,66.9920,66.9920,66.4096,66.8715,3227800
1998-02-24,66.7711,66.8915,66.1486,66.3494,3386800
1998-02-25,66.6707,67.3936,66.5904,67.1727,3481800
1998-02-26,67.1125,67.6145,66.9518,67.5543,3187600
1998-02-27,67.4538,67.8153,67.1727,67.5543,3442900
1998-03-02,67.6346,67.9559,67.2330,67.4137,4252300
1998-03-03,67.1727,67.8756,67.1727,67.7952,3349200
1998-03-04,67.5341,67.7350,67.1125,67.3534,4404100
1998-03-05,66.5100,67.1125,66.2891,66.7309,7268000
1998-03-06,67.1928,68.0764,67.1125,68.0764,6896300
1998-03-09,67.8153,68.2571,67.6346,67.8354,3362800
1998-03-10,68.2571,68.6587,68.0764,68.4780,5481900
1998-03-11,68.7390,68.9600,68.6186,68.7993,3439600
1998-03-12,68.8194,69.1407,68.4379,69.0805,3191300
1998-03-13,69.3013,69.4018,68.6788,68.8194,2879400
1998-03-16,69.3013,69.6427,69.1005,69.5624,3223600
1998-03-17,69.6026,69.7632,69.1808,69.7632,4581900
1998-03-18,69.5624,70.0243,69.4218,70.0243,1944100
1998-03-19,70.0243,70.2854,69.8234,70.2050,2554800
1998-03-20,70.6064,71.0092,70.1634,70.8078,3123300
1998-03-23,70.7071,71.0897,70.5057,70.6467,4453100
1998-03-24,70.9286,71.4120,70.8481,71.2508,3333600
1998-03-25,71.7946,71.8751,70.3647,70.9890,4597600
1998-03-26,70.8078,71.3717,70.6467,70.9487,3333500
1998-03-27,71.3717,71.3918,70.2439,70.6467,2611300
1998-03-30,70.6467,70.9487,70.2237,70.6064,3108700
1998-03-31,70.9890,71.6536,70.7272,70.8481,5926500
1998-04-01,71.0897,71.5831,70.5057,71.4220,2929000
1998-04-02,71.4925,72.3383,71.3717,72.1973,3920900
1998-04-03,72.3987,72.7008,72.0765,72.5598,3787600
1998-04-06,72.9828,73.0633,71.9758,71.9758,4550500
1998-04-07,72.0161,72.1370,70.9890,71.4925,5583700
1998-04-08,71.6737,71.7140,70.7272,71.0897,4854800
1998-04-09,71.2508,71.7140,71.2307,71.6536,4481200
1998-04-13,71.7745,71.7745,70.8883,71.4522,4350200
1998-04-14,71.6133,72.0564,71.4723,72.0564,3279100
1998-04-15,72.1571,72.2578,71.6334,72.2578,3867200
1998-04-16,71.7342,71.8550,71.2106,71.4120,7177900
1998-04-17,71.3515,72.4592,71.1703,72.3584,5688800
1998-04-20,72.1772,72.5397,72.0967,72.3383,3688300
1998-04-21,72.4592,72.9223,72.1168,72.6807,4573200
1998-04-22,72.7411,73.1036,72.7008,72.8820,2386100
1998-04-23,72.5800,72.8217,72.0161,72.1772,5062000
1998-04-24,72.0161,72.4793,71.1098,71.4120,11039700
1998-04-27,70.4856,70.6870,69.3578,70.0626,14510200
1998-04-28,70.7473,70.7675,69.6800,69.9620,6511400
1998-04-29,70.2640,70.8682,69.8814,70.4453,7703100
1998-04-30,71.2508,72.1268,71.1501,71.7543,8684500
1998-05-01,72.0161,72.5598,71.7342,72.5598,4008800
1998-05-04,72.6404,73.0231,72.2779,72.3786,4537200
1998-05-05,72.1772,72.2779,71.6133,71.8751,5146400
1998-05-06,72.2578,72.2578,71.0092,71.0293,5526100
1998-05-07,71.2106,71.2508,70.4654,70.4654,6940400
1998-05-08,70.8883,71.7745,70.8883,71.6133,7951000
1998-05-11,71.8953,72.3182,71.1300,71.3717,6336300
1998-05-12,71.4120,72.1571,71.1098,72.1370,6045200
1998-05-13,72.2175,72.5397,71.9154,72.3182,4441500
1998-05-14,71.8751,72.6203,71.7543,71.9557,4187500
1998-05-15,72.1772,72.3182,71.4120,71.5529,6716100
1998-05-18,71.3515,71.9154,70.7776,71.2710,4847200
1998-05-19,71.5328,71.9758,71.3918,71.7543,5918700
1998-05-20,72.2376,72.4994,71.4522,72.4390,5716600
1998-05-21,72.4189,72.6807,71.7342,71.9758,6301500
1998-05-22,72.0161,72.2175,71.4925,71.6939,4862200
1998-05-26,72.2376,72.2376,70.3647,70.5460,6899300
1998-05-27,69.9418,70.8279,69.3276,70.6467,10202600
1998-05-28,70.8078,71.1300,70.2842,70.9689,4907600
1998-05-29,71.2911,71.4120,70.2640,70.2640,4772600
1998-06-01,70.2237,71.0293,69.9620,70.5862,6092200
1998-06-02,70.8883,71.1098,70.3446,70.6467,6701100
1998-06-03,70.8078,71.0092,69.5189,69.5189,6445100
1998-06-04,69.7606,70.9286,69.6397,70.8078,6566300
1998-06-05,71.1300,72.1772,70.8078,72.1772,8463200
1998-06-08,72.1370,72.4793,71.9557,72.0967,4159900
1998-06-09,71.9959,72.4491,71.7946,72.3182,2725300
1998-06-10,71.9356,72.8619,71.6939,71.8550,6186900
1998-06-11,71.8147,72.0967,70.4856,70.5057,8056600
1998-06-12,70.8078,71.1703,69.7606,71.1703,9779000
1998-06-15,70.1231,70.8279,69.2773,69.2974,10234200
1998-06-16,69.8612,70.3848,69.4384,70.3647,7471500
1998-06-17,70.9890,72.0362,70.8481,71.8348,12057700
1998-06-18,71.6536,71.8147,71.3717,71.5126,3844600
1998-06-19,71.8020,71.9130,70.8726,71.1555,3549100
1998-06-22,71.2767,71.8020,71.1555,71.4989,5438300
1998-06-23,71.8221,72.4485,71.7616,72.3474,5004600
1998-06-24,72.5090,73.4990,72.1555,73.3172,8291900
1998-06-25,73.6404,73.9839,72.9333,73.1960,5854800
1998-06-26,73.2566,73.6000,73.1354,73.4990,4833100
1998-06-29,73.8627,74.1455,73.5697,73.7616,5953400
1998-06-30,73.6404,73.8223,73.0950,73.2566,4284800
1998-07-01,73.7415,74.3072,73.4586,74.1051,3489500
1998-07-02,74.1657,74.2668,73.8627,74.2465,3503900
1998-07-06,74.2061,74.9941,74.0647,74.9941,3144400
1998-07-07,74.9839,75.0749,74.5294,74.8526,4920700
1998-07-08,74.9133,75.6002,74.8324,75.3981,6875000
1998-07-09,75.1759,75.4587,74.7516,74.8930,6942500
1998-07-10,75.0142,75.6002,74.3880,75.2971,7849700
1998-07-13,75.3577,75.5395,75.0345,75.3173,6555100
1998-07-14,75.6002,76.3880,75.6002,76.1658,6983600
1998-07-15,76.3275,76.4689,75.9840,76.0244,4977500
1998-07-16,76.0850,76.6709,75.6810,76.5497,6315600
1998-07-17,76.6911,76.9336,76.4891,76.6507,3539500
1998-07-20,76.7719,77.0850,76.2467,76.6507,2338400
1998-07-21,76.9336,76.9336,75.1759,75.3173,5518600
1998-07-22,75.2163,75.6304,74.6910,75.3173,10417300
1998-07-23,75.1961,75.3779,73.6404,73.8223,15110900
1998-07-24,74.3273,74.4081,72.9738,73.7616,11540500
1998-07-27,73.4586,74.3476,72.9535,74.2869,9600000
1998-07-28,73.9839,74.1253,72.3273,73.0343,13693000
1998-07-29,73.5192,73.7819,72.5697,72.7515,7462400
1998-07-30,73.4586,74.0849,73.3172,73.8425,6821600
1998-07-31,73.9233,74.0243,71.9636,72.2666,7680500
1998-08-03,72.2666,72.6808,71.7817,71.9636,10486500
1998-08-04,72.5495,72.5495,69.1756,69.1756,15091600
1998-08-05,69.7817,70.3877,68.2664,70.1251,21718400
1998-08-06,69.9029,70.7918,69.5392,70.4282,13084400
1998-08-07,70.9130,71.4989,70.1251,70.5494,12083800
1998-08-10,70.3069,70.8928,69.9433,70.1453,6273000
1998-08-11,69.0333,69.4600,68.2058,69.0980,14287100
1998-08-12,69.6604,70.3877,69.4988,70.2665,11158400
1998-08-13,70.3473,70.8928,69.4180,69.4180,9073900
1998-08-14,70.0443,70.2867,68.3876,68.6099,8628500
1998-08-17,68.5291,70.4282,68.2058,70.0645,11290000
1998-08-18,70.4686,71.4989,70.3271,71.3575,7603900
1998-08-19,71.8221,71.8221,70.8726,71.1756,6258600
1998-08-20,70.9130,71.3777,70.5695,70.7514,7402800
1998-08-21,69.9433,70.2867,68.2058,70.1857,16685400
1998-08-24,70.6302,71.0747,70.0241,70.6302,7201700
1998-08-25,71.3575,71.9232,70.2362,70.7918,9688300
1998-08-26,70.0039,70.8726,69.6604,70.3877,9339700
1998-08-27,69.1756,69.5392,66.8926,67.0744,24887800
1998-08-28,67.8623,68.3472,66.0440,66.8320,23735900
1998-08-31,67.0744,67.2461,61.4176,62.0641,22563100
1998-09-01,62.1045,65.0137,60.5286,64.6905,24748500
1998-09-02,64.5288,65.7814,63.8621,64.2258,13843200
1998-09-03,63.1146,64.2460,62.5489,63.7207,17311300
1998-09-04,64.2864,64.5288,61.9024,63.1954,17783800
1998-09-08,65.2157,66.5896,64.5288,66.5896,14746500
1998-09-09,66.4279,66.6704,64.9329,64.9733,12109700
1998-09-10,63.6399,64.2258,62.5893,63.6803,19889300
1998-09-11,63.4783,65.7410,62.7106,65.7410,20379800
1998-09-14,66.5087,67.5290,66.0036,66.8724,10686800
1998-09-15,66.5087,67.4381,66.1249,67.2765,8337900
1998-09-16,67.7209,68.0442,66.6905,67.8826,11024900
1998-09-17,66.1047,66.6097,65.8016,65.9431,12945200
1998-09-18,66.4182,66.4385,65.5870,66.2357,7019200
1998-09-21,64.6341,67.0872,64.1881,66.1952,8834600
1998-09-22,67.1481,67.2494,66.2763,66.7426,7270100
1998-09-23,67.3914,69.4188,67.3305,69.4188,13688500
1998-09-24,68.9728,69.2972,66.9859,67.7158,11129500
1998-09-25,66.9048,68.3949,66.5804,67.6347,10247400
1998-09-28,68.3240,68.9728,67.6347,68.2429,8847800
1998-09-29,68.3646,68.7295,67.0670,68.0807,10618100
1998-09-30,67.1481,67.6752,65.7695,66.0127,7908400
1998-10-01,64.8976,65.8809,63.6406,64.1070,13335600
1998-10-02,64.1475,65.4451,63.0730,65.3437,14351800
1998-10-05,64.6138,64.8571,62.5053,64.0259,12807200
1998-10-06,65.3640,65.7086,63.2757,63.9650,12621000
1998-10-07,63.9853,64.8976,62.1201,63.0122,14348500
1998-10-08,61.3497,62.7689,59.8291,62.6675,20625000
1998-10-09,62.9311,64.0867,61.0253,63.9245,12708500
1998-10-12,65.2829,65.8100,64.6746,64.8571,9508500
1998-10-13,64.5936,65.1409,64.0664,64.6341,6256800
1998-10-14,64.1881,66.0533,64.1272,65.2423,8176900
1998-10-15,64.9585,69.5810,64.8368,68.7497,20541100
1998-10-16,68.8511,69.2566,68.1213,68.7700,16573900
1998-10-19,68.5673,69.2972,68.4456,69.0133,7915900
1998-10-20,69.7837,70.5845,68.8308,69.4188,14611600
1998-10-21,69.3377,69.8243,68.6889,69.1755,9178400
1998-10-22,69.2769,70.3717,68.8714,70.2095,8277500
1998-10-23,70.0473,70.0676,69.2769,69.3174,6237200
1998-10-26,69.8851,70.3717,69.2769,69.8243,5838600
1998-10-27,70.3514,70.6960,68.9525,69.4188,10089700
1998-10-28,69.1350,69.7634,68.7903,69.2972,5650600
1998-10-29,69.4796,71.0002,69.1755,70.9799,9625600
1998-10-30,71.4462,71.9530,71.0407,71.3651,9872800
1998-11-02,71.8923,72.5816,71.4868,72.5816,6501400
1998-11-03,72.3991,72.5410,71.8517,72.0545,6866000
1998-11-04,72.9668,73.3722,72.0747,72.8249,8233600
1998-11-05,72.3585,73.9197,72.0950,73.8183,6841500
1998-11-06,73.6155,74.3252,73.5142,74.0413,5224800
1998-11-09,73.9197,74.1224,72.9871,73.5142,6188700
1998-11-10,73.3115,73.9197,72.8249,73.3115,14015200
1998-11-11,73.8386,73.9602,72.5917,72.8249,10922400
1998-11-12,72.8654,73.3925,72.4599,72.7438,5457400
1998-11-13,72.8046,73.4533,72.7438,73.4533,5524600
1998-11-16,74.1021,74.1933,73.2405,74.0008,6023700
1998-11-17,73.7372,75.0145,73.3115,74.0008,9058900
1998-11-18,74.1630,74.6090,73.6358,74.4468,4567700
1998-11-19,74.7914,75.1969,74.3657,75.0956,5249300
1998-11-20,75.4909,75.7444,75.1564,75.6633,5562000
1998-11-23,76.2106,77.6096,76.0079,77.4474,7151300
1998-11-24,77.2041,77.6298,76.8493,76.9608,5323700
1998-11-25,77.1635,77.3257,76.6972,76.9608,4393500
1998-11-27,77.5082,77.6704,77.2142,77.5285,4557900
1998-11-30,77.2142,77.4474,75.3389,75.3389,8705400
1998-12-01,75.3389,76.5756,74.7509,76.3120,8950600
1998-12-02,76.0484,76.4945,75.2578,76.0890,7495500
1998-12-03,76.0687,76.7581,74.6698,74.8320,12145300
1998-12-04,75.6633,76.8797,75.5822,76.7986,10339500
1998-12-07,76.5959,77.5082,76.5553,77.1635,4290000
1998-12-08,76.8999,77.6907,76.2309,76.8189,10102600
1998-12-09,77.0014,77.1838,76.4742,76.9608,5327900
1998-12-10,77.1027,77.1027,75.7240,75.8356,5966600
1998-12-11,75.5416,76.1295,74.9739,75.9876,8198200
1998-12-14,75.3591,75.5213,73.7980,73.7980,9521400
1998-12-15,74.4063,75.7444,74.3049,75.7038,9631500
1998-12-16,75.9876,75.9876,75.0956,75.6024,7260000
1998-12-17,76.0484,76.9405,75.9268,76.8087,6914700
1998-12-18,77.0120,77.5409,76.7272,77.1340,4802400
1998-12-21,77.6222,78.9850,77.4595,78.2121,8580700
1998-12-22,78.3748,78.9037,77.5815,78.5579,5461100
1998-12-23,78.8834,80.2055,78.6393,80.2055,7791000
1998-12-24,80.1648,80.2259,79.7377,79.8598,1507100
1998-12-28,80.2259,80.2666,79.4122,79.6563,4203600
1998-12-29,79.8801,81.0293,79.4936,80.9175,3935800
1998-12-30,80.6734,81.2023,80.0835,80.2666,6810700
1998-12-31,80.2666,80.6734,79.7173,80.2666,6790500
1999-01-04,80.3073,81.5074,79.2291,80.0835,9450400
1999-01-05,80.0225,81.2836,80.0225,80.9989,8031000
1999-01-06,81.8939,83.1550,81.8532,82.9516,7737700
1999-01-07,82.2600,82.8092,81.8735,82.5448,5504900
1999-01-08,83.4398,83.6432,81.9956,83.1550,6224400
1999-01-11,83.1144,83.1144,81.5074,82.3617,7578300
1999-01-12,82.1583,82.1583,80.5514,80.8768,7768800
1999-01-13,78.3748,81.4464,78.3545,80.3073,10810600
1999-01-14,80.4700,80.6530,78.7003,78.9037,11400700
1999-01-15,79.6563,81.2226,79.4529,80.9582,7817700
1999-01-19,81.5582,81.7718,80.3886,81.4871,6535100
1999-01-20,82.0769,83.2771,81.3853,82.1380,6534400
1999-01-21,81.7413,81.9142,79.7987,79.9614,6937500
1999-01-22,79.4936,80.6123,79.2698,79.7784,7522300
1999-01-25,80.2462,80.7141,79.3512,80.5920,5700300
1999-01-26,80.7955,82.0566,80.4700,82.0566,6047000
1999-01-27,82.2600,82.4228,80.8158,81.1005,7399400
1999-01-28,81.5277,82.6465,81.4871,82.4634,5961700
1999-01-29,82.8906,83.5110,81.6294,83.0940,6456800
1999-02-01,83.7653,83.7653,82.6058,82.6058,9426800
1999-02-02,82.7177,82.8092,81.2124,82.0973,9194500
1999-02-03,81.8125,83.2771,81.7921,82.9313,10290700
1999-02-04,82.9109,82.9923,81.2226,81.6905,7761100
1999-02-05,81.7921,81.7921,80.2055,80.7548,7516100
1999-02-08,81.4260,81.4260,80.2869,80.9175,8528400
1999-02-09,80.9582,81.0395,79.0969,79.1071,8985700
1999-02-10,79.4936,80.0632,78.9749,79.6157,6936700
1999-02-11,80.1039,82.0769,79.7377,81.4464,9181800
1999-02-12,81.2430,81.6905,79.8191,80.4700,10676600
1999-02-16,81.2023,81.7718,79.9818,79.9818,6915500
1999-02-17,80.1852,81.5989,79.5750,79.9004,7858100
1999-02-18,80.1852,80.9582,79.5546,80.5310,9048900
1999-02-19,80.7141,81.8532,80.3073,80.8768,5312200
1999-02-22,80.9989,83.1347,80.8971,83.0330,10695800
1999-02-23,83.0533,83.6432,82.4024,82.9923,7770700
1999-02-24,83.2160,83.8670,81.3650,81.5277,7271000
1999-02-25,81.0599,81.5480,79.8598,80.7548,11633000
1999-02-26,81.2023,81.2633,79.9411,80.4293,9621300
1999-03-01,80.4903,80.9175,79.6563,80.6530,7607200
1999-03-02,81.0395,81.5684,79.6157,79.9411,9651500
1999-03-03,80.1242,80.4293,79.2698,80.3683,7881400
1999-03-04,80.7548,81.6802,80.2361,81.3853,8256400
1999-03-05,82.9923,83.3991,82.3821,83.0228,10703100
1999-03-08,83.5008,83.8364,82.8296,83.5619,4802200
